url1;url2;relation;title1;summary1;title2;summary2;num_common_ne;common_org;common_per;common_loc
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://pv-magazine-usa.com/2021/06/24/biden-administration-targets-four-chinese-companies-with-import-bans-over-forced-labor-allegations/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Biden administration targets four Chinese companies with import bans over forced labor allegations;The action follows growing pressure on the administration to act on allegations of forced labor in the solar supply chain. One analyst warns of a “significant negative impact” across the U.S. solar industry.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/heeremas-sleipnir-breaks-lifting-record-in-norwegian-waters/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Heerema’s Sleipnir breaks lifting record in Norwegian waters;Heerema’s Sleipnir, the LNG-powered world’s largest semi-submersible crane vessel, has set a record for the heaviest crane lift in Norwegian waters.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.oedigital.com/news/488651-heerema-breaks-jacket-installation-record-at-johan-sverdrup-field;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Heerema Breaks Jacket Installation Record at Johan Sverdrup Field;Dutch offshore installation firm Heerema Marine Contractors said Wednesday its heavy lift vessel Sleipnir had broken records on the Johan Sverdrup Phase 2 development project in Norway.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/sumitomo-corp-agm/some-sumitomo-shareholders-back-resolution-on-climate-change-idUSL3N2NZ2YO;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Some Sumitomo shareholders back resolution on climate change;TOKYO (Reuters) - Some Sumitomo Corp shareholders, including Nordea Asset Management and Legal & General Investment Management, say they will back a resolution calling on the Japanese trading house to align its business with international targets on climate change.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/kansai-elec-agm/kansai-electric-faces-pressure-from-shareholders-to-decarbonise-idUSL3N2O62LI;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Kansai Electric faces pressure from shareholders to decarbonise;TOKYO (Reuters) - Some Kansai Electric Power shareholders, including Nordea Asset Management and KLP, say they will back a resolution opposed by the board requiring the Japanese electricity supplier to decarbonise to meet international targets on climate change.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.nsenergybusiness.com/news/ec-approves-lng-terminal-greece/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;EC approves €166.7m support measure for new LNG terminal in Greece;Greece will build a new LNG terminal in Alexandroupolis, including a Floating Storage Regasification Unit (FSRU).;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.hydrocarbons-technology.com/news/ec-greek-state-aid-lng-terminal/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;EC approves $199m in Greek state aid for LNG terminal;The European Commission (EC) has approved a $199m (€166.7m) support measure by Greece to build a new LNG terminal in Alexandroupolis.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://renews.biz/70359/siemens-gamesa-lands-3397mw-japanese-contract/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Siemens Gamesa lands 340MW Japanese contract. Dohuku wind farm cluster to comprise 79 typhoon-class onshore wind turbines.;Siemens Gamesa will supply 79 of its typhoon-class onshore wind turbines for Japan’s largest wind farm cluster.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.renewableenergymagazine.com/wind/siemens-gamesa-to-supply-typhoonproof-turbines-to-20210617;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Siemens Gamesa to supply typhoon-proof turbines to Japan’s largest onshore cluster of four wind farms;Siemens Gamesa is to supply 79 Typhoon-class onshore wind turbines for Japan’s largest wind farm cluster, the 339.7 MW Dohoku wind farm cluster, consisting of four projects to be developed by Eurus Energy.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://renews.biz/70217/rcg-appoints-taiwan-office-head/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;RCG appoints Taiwan office head. Charles Luh joins from TUV Rheinland.;The Renewables Consulting Group (RCG) has appointed Charles Luh as a principal in its Taiwan office.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://renews.biz/70114/duke-breaks-ground-on-250mw-texas-solar/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Duke breaks ground on 250MW Texas solar. Pisgah Ridge project is expected to come online by the end of 2022.;Duke Energy Sustainable Solutions has started construction of the 250MW Pisgah Ridge solar farm in the US state of Texas.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.nsenergybusiness.com/news/duke-energy-pisgah-ridge-solar-project/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Duke Energy begins construction on 250MW Pisgah Ridge solar project in US;The project will produce enough energy to power nearly 63,000 residences in Texas.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/yinson-to-do-pre-feed-work-on-totalenergies-fpsos-in-angola-suriname/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Yinson to do pre-FEED work on TotalEnergies’ FPSOs in Angola, Suriname;French oil major TotalEnergies has chosen Malaysian FPSO provider Yinson for preliminary front-end engineering design (pre-FEED) for two FPSO projects to be installed in Block 20/21 in Angola and Block 58 in Suriname.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.oedigital.com/news/488313-yinson-to-conduct-pre-feed-for-totalenergies-suriname-angola-fpsos;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Yinson to Conduct pre-FEED for TotalEnergies' Suriname, Angola FPSOs;Malaysian FPSO specialist Yinson has been selected by TotalEnergies, to conduct preliminary Front-End Engineering Design (“pre-FEED”) for two FPSOs to be installed in Block 20/21 in Angola and Block 58 in Suriname.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-technology.com/news/total-yinson-angola-suriname/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Total awards pre-FEED contracts to Yinson for projects in Angola and Suriname;The two FPSO will be deployed at Block 20/21 offshore Angola, and Block 58 offshore Suriname.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.pv-magazine-australia.com/2021/06/24/rapid-rejection-of-50-billion-renewable-energy-hub-raises-concerns/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;‘Rapid’ rejection of $50 billion renewable energy hub raises concerns;Developers of one of the world’s largest renewable energy projects have vowed to push ahead with plans to build the $50 billion Asian Renewable Energy Hub in Western Australia after the federal government’s decision to reject the project was labelled “perplexing” and “premature”.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.nsenergybusiness.com/news/asian-renewable-energy-hub-environmental-ministry-rejected/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Aus govt rejects revised plan of 26GW Asian Renewable Energy Hub;As per the federal Environmental Minister, the project will have unacceptable impacts on wetlands.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.pv-magazine-australia.com/2021/06/21/nationally-sanctioned-23-gw-hydrogen-ammonia-project-gets-tangled-in-the-wetlands/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Nationally sanctioned 23 GW hydrogen/ammonia project gets tangled in the wetlands;Is there something fishy about Environment Minister Sussan Ley rejecting the Asian Renewable Energy Hub’s development application? The murkiness of the Federal Government’s drive to make Australia an exporter of hydrogen, of any hue, gives rise to concerns.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.pv-magazine.com/2021/06/22/the-hydrogen-stream-off-grid-hydrogen-power-solution-based-on-alkaline-fuel-cell-from-israel-first-green-hydrogen-production-in-russia/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;The Hydrogen Stream: Off-grid hydrogen power solution based on alkaline fuel cell from Israel, first green hydrogen production in Russia;Israel-based GenCell has unveiled an off-grid hydrogen power solution based on alkaline fuel cell (AFC) technology. Italian energy giant Enel and Russian technology company Rusnano want to set up Russia’s first green-hydrogen production project at a wind farm in the Murmansk region.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.nsenergybusiness.com/news/australia-asian-renewable-energy-hub/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Australia rejects plans for “clearly unacceptable” Asian Renewable Energy Hub;"Environment minister Sussan Ley determined that the $36bn project will have “clearly unacceptable impacts"" on internationally recognised wetlands and migratory bird species.";0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.pv-magazine.com/2021/06/21/australias-23-gw-hydrogen-ammonia-project-facing-environmental-issues/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Australia’s 23 GW hydrogen/ammonia project facing environmental issues;The murkiness of the federal government’s drive to make Australia an exporter of hydrogen, of any hue, gives rise to concerns.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.zawya.com/mena/en/business/story/Mohamed_Bin_Zayed_Solar_PV_Complex_in_Togo_is_now_fully_operational-WAM20210623093205268;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Mohamed Bin Zayed Solar PV Complex in Togo is now fully operational;The new plant can produce 50 megawatts of clean energy and will power more than 158,000 homes and small businesses.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.powerengineeringint.com/renewables/togo-unveils-its-first-renewable-energy-project-and-one-of-regions-largest/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Togo unveils its first renewable energy project;The 50MW Sheikh Mohammed Bin Zayed solar power project, Togo’s first renewable energy facility and one of the largest solar energy projects in West Africa, is now operational.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://renews.biz/70340/record-97gw-of-wind-energy-added-in-2020/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;'Record' 97GW of wind energy added in 2020. BloombergNEF's 1H 2021 Global Wind Market Outlook forecasts build of 88GW in 2021.;The wind sector added 97GW of capacity in a record-setting 2020, according the BloombergNEF's 1H 2021 Global Wind Market Outlook.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.renewableenergymagazine.com/wind/bnef-publishes-2021-global-wind-market-outlook-20210616;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;BNEF publishes 2021 Global Wind Market Outlook;BloombergNEF (BNEF) has published its 1H 2021 Global Wind Market Outlook outlining global wind capacity to 2030 for the first time. The report provides visibility of the regional and global trends that will affect the wind industry over this decade. Below are key findings from the report.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://pv-magazine-usa.com/2021/06/18/solar-101-it-all-comes-down-to-curb-appeal/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Solar 101: It all comes down to curb appeal;The residential solar industry has taken notice of the demand for beautiful, hidden panels, and is now providing creative and attractive designs that you can incorporate into your rooftop solar project.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/mexico-vitol/mexico-wants-vitol-to-reveal-name-of-pemex-official-who-received-bribes-idUSL3N2O63UT;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Mexico wants Vitol to reveal name of Pemex official who received bribes;MEXICO CITY, June 24 (Reuters) - Mexico wants Dutch energy giant Vitol to reveal the name of the state oil company official to whom Vitol paid bribes, President Andres Manuel Lopez Obrador said on Thursday.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/starwood-energy-proposal-electricity/new-plant-proposals-on-the-table-as-power-outages-threaten-texas-again-idUSL2N2NW263;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;New plant proposals on the table as power outages threaten Texas again;(Reuters) - A proposal to spend $8 billion on new power plants in Texas has stalled, Starwood Energy Group’s chief executive said on Monday, as the state’s grid operator called for conservation amid record demand.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/equinor-extends-the-life-of-heimdal-gas-hub/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Equinor extends the life of Heimdal gas hub;Norwegian oil and gas giant Equinor is extending the life of the Heimdal gas centre, located in the North Sea, to 2023.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-technology.com/news/equinor-extends-heimdal-2023/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Equinor extends operations of Heimdal gas centre to 2023;The Heimdal centre, which was originally planned for shutdown in 2021 or 2022, will serve the Valemon field.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.nsenergybusiness.com/news/equinor-heimdal-gas-centre-extension-2023/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Equinor to extend operations at Heimdal gas centre to 2023;After Heimdal’s retirement, the remaining gas reserves at Valemon will be transferred to Kvitebjørn and Kollsnes for processing.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/suncor-restructuring-terra-nova-ownership-to-secure-life-extension-funding/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Suncor restructuring Terra Nova ownership to secure life extension funding;Canadian energy company Suncor and its partners in the Terra Nova FPSO and field are restructuring the project ownership to provide funding for a life extension project with plans to sanction it this fall.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.nsenergybusiness.com/news/suncor-energy-and-terra-nova-co-owners-reach-agreement-in-principle-on-terra-nova/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Suncor Energy and Terra Nova co-owners reach agreement in principle on Terra Nova;Suncor’s ownership will increase to 48% from approximately 38%.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/hibernia-contract-renewal-for-wood/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Hibernia contract renewal for Wood;Hibernia Management and Development Company (HMDC) has renewed a contract with Wood Plc to provide engineering, procurement, and construction (EPC) solutions and maintenance to the Hibernia platform off the coast of St. John’s, Newfoundland and Labrador.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.oedigital.com/news/488405-wood-bags-five-year-extension-at-hibernia;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Wood Bags Five-year Extension at Hibernia;Oil and gas services firm Wood has secured a contract renewal for the provision of engineering, procurement, and construction (EPC) solutions and maintenance to the Hibernia platform off the coast of St. John’s, Newfoundland, and Labrador.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://pv-magazine-usa.com/2021/06/14/sunrise-brief-congress-urges-border-patrol-action-on-forced-labor-allegations/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Sunrise brief: Congress urges Border Patrol action on forced labor allegations;Also on the rise: AES floats a utility-scale solar project in New York, Greenbacker adds to its solar portfolio, Sunnova prices its latest securitization, and China will end its solar subsidies.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/shell-to-bid-for-two-offshore-wind-areas-in-norway/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Shell to bid for two offshore wind areas in Norway;Dutch oil major Shell has partnered with Norwegian hydropower producers BKK and Lyse to apply for licenses in two areas currently offered by Norwegian government for offshore wind development.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.power-technology.com/news/shell-bkk-lyse/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Shell, BKK and Lyse to jointly bid for offshore wind fields in Norway;The authorities have allowed the two offshore wind fields to have up to 1,500MW and 3,000MW offshore wind capacity respectively.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/norway-offshorewind/factbox-potential-bidders-in-norways-first-offshore-wind-tender-idUSL5N2NZ430;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;FACTBOX-Potential bidders in Norway's first offshore wind tender;(Updates with Shell, BP joining local consortia);0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://renews.biz/70371/shell-forms-norwegian-offshore-wind-team/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Shell forms Norwegian offshore wind team. Energy major linking up with local companies BKK and Lyse to apply for licences off Norway.;Shell is teaming up with Norwegian renewables companies BKK and Lyse to apply for offshore wind licenses in the Sorlige Nordsjo 2 and Utsira Nord zones off the coast of Norway.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-energy.biz/siemens-energy-to-deliver-subsea-equipment-for-bacalhau-field/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Siemens Energy to deliver subsea equipment for Bacalhau field;OneSubsea has selected Siemens Energy to provide a turnkey subsea equipment package for the Bacalhau field development in the Pre-salt region of the Santos Basin in Brazil.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.offshore-technology.com/news/siemens-equipment-bacalhau-field/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Siemens to provide electrical equipment for Bacalhau field offshore Brazil;Siemens will provide pressure and temperature sensors, and electrical distribution equipment for the Bacalhau field.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/us-saudi-aramco-pipeline-eig/eig-led-consortium-closes-12-4-billion-aramco-pipelines-deal-idUSKCN2DU297;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;EIG-led consortium closes $12.4 billion Aramco pipelines deal;(Reuters) - U.S.-based EIG Global Energy Partners said on Friday a consortium it led has closed a deal to buy 49% of Saudi oil producer Aramco’s pipelines business for $12.4 billion.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.zawya.com/mena/en/business/story/EIGled_consortium_closes_124bln_Saudi_Aramco_pipelines_deal-TR20210618nL3N2O03OPX1;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;EIG-led consortium closes $12.4bln Saudi Aramco pipelines deal;EIG said the co-investment process for the deal attracted a global group of investors from China, Saudi Arabia, Korea, the United Arab Emirates and the United States.;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.reuters.com/article/tamboran-ipo-beetaloo/australian-shale-play-tamboran-to-debut-defying-green-energy-push-idUSL3N2O31VS;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Australian shale play Tamboran to debut, defying green energy push;* Tamboran raised A$60 mln, low end of target;0;[];[];[]
https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;https://www.pv-magazine.com/2021/06/21/concrete-flywheel-storage-system-for-residential-pv/;0;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;Concrete flywheel storage system for residential PV;A French start-up has developed a concrete flywheel to store solar energy in an innovative way. Currently being tested in France, the storage solution will be initially offered in France’s overseas territories and Africa.;0;[];[];[]
https://www.chemengonline.com/baker-hughes-and-borg-co2-to-develop-carbon-capture-and-storage-hub-in-norway/;https://www.power-technology.com/news/ifu-solar-power/;0;Baker Hughes and Borg CO2 to develop carbon capture and storage hub in Norway;Baker Hughes (Houston) and Borg CO2 AS, a Norwegian carbon capture and storage developer for industrial clusters, have announced a memorandum of understanding (MOU) to collaborate on a carbon capture and storage project to serve as a hub for the decarbonization of industrial sites in the Viken region of Norway. The project aims to capture and store up to 90% of the CO2 emissions from the involved industrial sites, playing an important role in contributing to the Paris Agreement goals, the United Nations Sustainable Development Goals and the Norwegian national emissions reduction targets.;Danish IFU agrees to develop 250MW solar power plant in India;The solar project, developed by ACME Solar, will have the capacity to generate 675GWh of clean energy a year.;0;[];[];[]
https://www.chemengonline.com/baker-hughes-and-borg-co2-to-develop-carbon-capture-and-storage-hub-in-norway/;https://www.nsenergybusiness.com/news/ifu-invest-solar-plant-india/;0;Baker Hughes and Borg CO2 to develop carbon capture and storage hub in Norway;Baker Hughes (Houston) and Borg CO2 AS, a Norwegian carbon capture and storage developer for industrial clusters, have announced a memorandum of understanding (MOU) to collaborate on a carbon capture and storage project to serve as a hub for the decarbonization of industrial sites in the Viken region of Norway. The project aims to capture and store up to 90% of the CO2 emissions from the involved industrial sites, playing an important role in contributing to the Paris Agreement goals, the United Nations Sustainable Development Goals and the Norwegian national emissions reduction targets.;Denmark’s IFU to invest in 250MW solar plant in India;The solar plant will supply electricity to the equivalent of 500,000 households under a 25-year PPA with SECI.;0;[];[];[]
https://www.chemengonline.com/baker-hughes-and-borg-co2-to-develop-carbon-capture-and-storage-hub-in-norway/;https://www.pv-magazine.com/2021/06/24/first-reactions-to-bidens-us-ban-on-solar-imports-from-chinas-xinjiang-province/;0;Baker Hughes and Borg CO2 to develop carbon capture and storage hub in Norway;Baker Hughes (Houston) and Borg CO2 AS, a Norwegian carbon capture and storage developer for industrial clusters, have announced a memorandum of understanding (MOU) to collaborate on a carbon capture and storage project to serve as a hub for the decarbonization of industrial sites in the Viken region of Norway. The project aims to capture and store up to 90% of the CO2 emissions from the involved industrial sites, playing an important role in contributing to the Paris Agreement goals, the United Nations Sustainable Development Goals and the Norwegian national emissions reduction targets.;First reactions to Biden’s US ban on solar imports from China’s Xinjiang province;The Biden Administration’s decision to ban solar imports from four Xinjiang-based polysilicon manufacturers has already raised concerns. One analyst warns of a “significant negative impact” across the U.S. solar industry.;0;[];[];[]
